bill_id,chamber,term,session,action,roll_number,url
S1-114,Senate,114,1,CLOTURE MOTION,3,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00003
S1090-114,House,114,1,Final Passage Under Suspension of the Rules Results,697,http://clerk.house.gov/evs/2015/roll697.xml
S1140-114,Senate,114,1,CLOTURE MOTION,295,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00295
S1170-114,House,114,1,Final Passage Under Suspension of the Rules Results,648,http://clerk.house.gov/evs/2015/roll648.xml
S1177-114,Senate,114,1,CONFERENCE REPORT AGREED TO,334,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00334
S1177-114,Senate,114,1,CLOTURE MOTION,333,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00333
S1177-114,House,114,1,Placeholder Text for H42510,665,http://clerk.house.gov/evs/2015/roll665.xml
S1177-114,Senate,114,1,CLOTURE MOTION,308,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00308
S1177-114,Senate,114,1,PASSED SENATE,249,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00249
S1177-114,Senate,114,1,CLOTURE MOTION,248,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00248
S1252-114,House,114,2,Final Passage Under Suspension of the Rules Results,354,http://clerk.house.gov/evs/2016/roll354.xml
S1356-114,Senate,114,1,SENATE AGREED (FREE TEXT),301,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00301
S1356-114,House,114,1,Final Passage Under Suspension of the Rules Results,618,http://clerk.house.gov/evs/2015/roll618.xml
S1357-114,Senate,114,1,CLOTURE MOTION,195,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00195
S1359-114,House,114,1,Final Passage Under Suspension of the Rules Results,490,http://clerk.house.gov/evs/2015/roll490.xml
S1482-114,House,114,1,Final Passage Under Suspension of the Rules Results,467,http://clerk.house.gov/evs/2015/roll467.xml
S1550-114,House,114,2,Final Passage Under Suspension of the Rules Results,550,http://clerk.house.gov/evs/2016/roll550.xml
S1635-114,House,114,2,Final Passage Under Suspension of the Rules Results,603,http://clerk.house.gov/evs/2016/roll603.xml
S178-114,House,114,1,Final Passage Under Suspension of the Rules Results,244,http://clerk.house.gov/evs/2015/roll244.xml
S178-114,Senate,114,1,PASSED SENATE,163,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00163
S178-114,Senate,114,1,CLOTURE MOTION,76,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00076
S178-114,Senate,114,1,CLOTURE MOTION,75,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00075
S178-114,Senate,114,1,CLOTURE MOTION,74,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00074
S178-114,Senate,114,1,CLOTURE MOTION,73,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00073
S178-114,Senate,114,1,CLOTURE MOTION,72,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00072
S1826-114,House,114,2,Final Passage Under Suspension of the Rules Results,108,http://clerk.house.gov/evs/2016/roll108.xml
S1881-114,Senate,114,1,CLOTURE MOTION,262,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00262
S1890-114,House,114,2,Final Passage Under Suspension of the Rules Results,172,http://clerk.house.gov/evs/2016/roll172.xml
S1890-114,Senate,114,2,PASSED SENATE,39,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00039
S2012-114,Senate,114,2,CLOTURE MOTION,125,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00125
S2012-114,House,114,2,Vote on House Agreeing to the Senate Action,264,http://clerk.house.gov/evs/2016/roll264.xml
S2012-114,House,114,2,Passage of a Measure,250,http://clerk.house.gov/evs/2016/roll250.xml
S2012-114,House,114,2,Motion to Commit/Recommit With Instructions Results,249,http://clerk.house.gov/evs/2016/roll249.xml
S2012-114,Senate,114,2,PASSED SENATE,54,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00054
S2012-114,Senate,114,2,CLOTURE MOTION,17,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00017
S2040-114,House,114,2,Placeholder Text for H43410,564,http://clerk.house.gov/evs/2016/roll564.xml
S2040-114,Senate,114,2,PASSED OVER VETO,148,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00148
S2082-114,House,114,1,Final Passage Under Suspension of the Rules Results,526,http://clerk.house.gov/evs/2015/roll526.xml
S2146-114,Senate,114,1,CLOTURE MOTION,280,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00280
S2193-114,Senate,114,2,CLOTURE MOTION,120,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00120
S2232-114,Senate,114,2,CLOTURE MOTION,2,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00002
S2328-114,Senate,114,2,SENATE AGREED (FREE TEXT),116,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00116
S2328-114,Senate,114,2,MOTION TO WAIVE (MEASURE),115,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00115
S2328-114,Senate,114,2,MOTION TO TABLE REJECTED,114,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00114
S2328-114,Senate,114,2,CLOTURE MOTION,113,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00113
S2426-114,House,114,2,Final Passage Under Suspension of the Rules Results,111,http://clerk.house.gov/evs/2016/roll111.xml
S2613-114,Senate,114,2,PASSED SENATE,83,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00083
S2848-114,Senate,114,2,PASSED SENATE,141,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00141
S2848-114,Senate,114,2,CLOTURE MOTION,140,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00140
S2873-114,Senate,114,2,PASSED SENATE,154,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00154
S2943-114,Senate,114,2,CONFERENCE REPORT AGREED TO,159,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00159
S2943-114,Senate,114,2,CLOTURE MOTION,158,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00158
S2943-114,House,114,2,Placeholder Text for H42510,600,http://clerk.house.gov/evs/2016/roll600.xml
S2943-114,Senate,114,2,MOTION TO INSTRUCT,132,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00132
S2943-114,Senate,114,2,MOTION TO INSTRUCT,131,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00131
S2943-114,Senate,114,2,CLOTURE MOTION,130,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00130
S2943-114,Senate,114,2,PASSED SENATE,98,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00098
S2943-114,Senate,114,2,CLOTURE MOTION,97,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00097
S2943-114,Senate,114,2,CLOTURE MOTION,87,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00087
S295-114,Senate,114,1,PASSED SENATE,55,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00055
S2971-114,House,114,2,Final Passage Under Suspension of the Rules Results,615,http://clerk.house.gov/evs/2016/roll615.xml
S3028-114,House,114,2,Final Passage Under Suspension of the Rules Results,612,http://clerk.house.gov/evs/2016/roll612.xml
S304-114,House,114,2,Passage of a Measure,443,http://clerk.house.gov/evs/2016/roll443.xml
S304-114,House,114,2,Motion to Commit/Recommit With Instructions Results,442,http://clerk.house.gov/evs/2016/roll442.xml
S3100-114,Senate,114,2,CLOTURE MOTION,119,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00119
S3110-114,Senate,114,2,CLOTURE MOTION,153,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00153
S3283-114,House,114,2,Final Passage Under Suspension of the Rules Results,567,http://clerk.house.gov/evs/2016/roll567.xml
S524-114,Senate,114,2,CONFERENCE REPORT AGREED TO,129,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00129
S524-114,Senate,114,2,CLOTURE MOTION,126,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00126
S524-114,House,114,2,Placeholder Text for H42510,399,http://clerk.house.gov/evs/2016/roll399.xml
S524-114,Senate,114,2,MOTION TO INSTRUCT,102,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00102
S524-114,Senate,114,2,MOTION TO INSTRUCT,101,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00101
S524-114,Senate,114,2,CLOTURE MOTION,100,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00100
S524-114,House,114,2,Vote on House Agreeing to the Senate Action,198,http://clerk.house.gov/evs/2016/roll198.xml
S524-114,House,114,2,Passage of a Measure,193,http://clerk.house.gov/evs/2016/roll193.xml
S524-114,Senate,114,2,PASSED SENATE,34,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00034
S524-114,Senate,114,2,CLOTURE MOTION,33,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00033
S524-114,Senate,114,2,CLOTURE MOTION,27,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00027
S534-114,Senate,114,1,CLOTURE MOTION,63,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00063
S612-114,Senate,114,2,SENATE AGREED (FREE TEXT),163,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00163
S612-114,Senate,114,2,CLOTURE MOTION,162,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00162
S612-114,House,114,2,Passage of a Measure,622,http://clerk.house.gov/evs/2016/roll622.xml
S612-114,House,114,2,Motion to Commit/Recommit With Instructions Results,621,http://clerk.house.gov/evs/2016/roll621.xml
S719-114,House,114,2,Final Passage Under Suspension of the Rules Results,154,http://clerk.house.gov/evs/2016/roll154.xml
S754-114,Senate,114,1,PASSED SENATE,291,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00291
S764-114,House,114,2,Vote on House Agreeing to the Senate Action,466,http://clerk.house.gov/evs/2016/roll466.xml
S764-114,Senate,114,2,SENATE CONCURRED (FREE TEXT),123,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00123
S764-114,Senate,114,2,CLOTURE MOTION,121,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00121
S764-114,Senate,114,2,FREE TEXT,117,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00117
S764-114,Senate,114,2,CLOTURE MOTION,37,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00037
SJRES22-114,Senate,114,2,CLOTURE MOTION,5,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00005
SJRES22-114,House,114,2,Passage of a Measure,45,http://clerk.house.gov/evs/2016/roll045.xml
SJRES22-114,Senate,114,1,PASSED SENATE,297,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00297
SJRES22-114,Senate,114,1,MOTION TO CONSIDER,296,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00296
SJRES23-114,House,114,1,Passage of a Measure,651,http://clerk.house.gov/evs/2015/roll651.xml
SJRES23-114,Senate,114,1,PASSED SENATE,307,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00307
SJRES24-114,House,114,1,Passage of a Measure,650,http://clerk.house.gov/evs/2015/roll650.xml
SJRES24-114,Senate,114,1,PASSED SENATE,306,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00306
SJRES28-114,Senate,114,2,PASSED SENATE,86,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00086
SJRES28-114,Senate,114,2,MOTION TO CONSIDER,85,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00085
SJRES31-114,Senate,114,2,MOTION TO TABLE AGREED TO,35,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00035
SJRES39-114,Senate,114,2,MOTION TO TABLE AGREED TO,145,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00145
SJRES8-114,Senate,114,1,MOTION TO TABLE AGREED TO,172,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00172
SJRES8-114,House,114,1,Passage of a Measure,128,http://clerk.house.gov/evs/2015/roll128.xml
SJRES8-114,Senate,114,1,PASSED SENATE,67,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00067
SJRES8-114,Senate,114,1,MOTION TO CONSIDER,66,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00066
HJRES111-115,Senate,115,1,PASSED SENATE,249,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=115&session=1&vote=00249
HJRES111-115,House,115,1,Passage of a Measure,412,http://clerk.house.gov/evs/2017/roll412.xml
HJRES123-115,Senate,115,1,"PASSED OR AGREED TO IN SENATE, DAY OF",311,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=115&session=1&vote=00311
HJRES123-115,House,115,1,Passage of a Measure,670,http://clerk.house.gov/evs/2017/roll670.xml
HJRES2-115,House,115,2,Final Passage Under Suspension of the Rules Results,138,http://clerk.house.gov/evs/2018/roll138.xml
HJRES36-115,Senate,115,1,MOTION TO CONSIDER,125,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=115&session=1&vote=00125
HJRES36-115,House,115,1,Passage of a Measure,78,http://clerk.house.gov/evs/2017/roll078.xml
HJRES37-115,Senate,115,1,PASSED SENATE,81,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=115&session=1&vote=00081
HJRES37-115,Senate,115,1,MOTION TO CONSIDER,80,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=115&session=1&vote=00080
HJRES37-115,House,115,1,Passage of a Measure,76,http://clerk.house.gov/evs/2017/roll076.xml
HJRES38-115,Senate,115,1,PASSED SENATE,43,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=115&session=1&vote=00043
HJRES38-115,Senate,115,1,MOTION TO CONSIDER,42,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=115&session=1&vote=00042
HJRES38-115,House,115,1,Passage of a Measure,73,http://clerk.house.gov/evs/2017/roll073.xml
HJRES40-115,Senate,115,1,PASSED SENATE,66,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=115&session=1&vote=00066
HJRES40-115,House,115,1,Passage of a Measure,77,http://clerk.house.gov/evs/2017/roll077.xml
